1,116508,289815,16052,28060,15938
1,233016,597618,31685,156543,32114
1,349524,587610,47945,84163,47837
1,466032,766439,64360,212489,63650
1,582540,1064511,80563,339365,79440
1,699048,1267992,96337,267083,94970
1,815556,1538029,112997,401006,115078
1,932064,1620042,130015,424078,127612
1,1048572,2236693,147070,553298,144287
2,116508,192726,16307,28178,15916
2,233016,385213,32574,156754,32082
2,349524,595368,49069,185376,48851
2,466032,954275,65649,213577,64187
2,582540,1066555,82023,241202,80250
2,699048,1276046,99003,269044,96253
2,815556,1644351,115180,397099,112517
2,932064,2502812,131158,426467,129159
2,1048572,2047559,147644,456155,145894
3,116508,193943,16332,28439,16108
3,233016,460468,32773,56672,32395
3,349524,1163938,49364,85144,48712
3,466032,753490,65559,214770,65841
3,582540,1065548,82101,343081,80221
3,699048,2006428,98511,367185,95352
3,815556,1432745,114343,395676,111029
3,932064,1855601,130396,423964,128583
3,1048572,1928348,146738,453798,145303
4,116508,204365,16322,28094,15961
4,233016,675591,32925,56099,32051
4,349524,800256,49541,186132,49605
4,466032,742132,65896,214361,65706
4,582540,979985,82908,241264,80155
4,699048,1166583,99119,369869,96302
4,815556,1643685,115566,398163,112314
4,932064,1865162,132304,427505,130027
4,1048572,2264148,148851,556533,145848
5,116508,238750,16243,28329,15990
5,233016,775242,32964,156655,32507
5,349524,667874,49839,185316,48684
5,466032,856216,66649,314393,64812
5,582540,1064035,83048,243262,82112
5,699048,1454190,99290,371240,96829
5,815556,1875077,115996,398074,112284
5,932064,1854799,132307,425044,128154
5,1048572,2888775,149043,454200,146358
6,116508,286327,16472,28294,15999
6,233016,477291,32765,56444,32527
6,349524,700076,49734,185661,48610
6,466032,1107587,66361,213632,64832
6,582540,1140773,82966,242012,80913
6,699048,1269623,99883,270767,97295
6,815556,2096381,116988,400039,113738
6,932064,1960770,133449,427544,129710
6,1048572,1867745,149555,559254,146716
7,116508,186648,16652,28632,16192
7,233016,383976,32946,57080,32604
7,349524,680538,49855,185730,48928
7,466032,1224773,66181,215038,65546
7,582540,1336928,82965,243604,81831
7,699048,1376498,99430,371459,96709
7,815556,1688684,116322,400168,112985
7,932064,1631733,132746,423882,126729
7,1048572,1853098,149210,553209,143571
8,116508,207928,16228,28068,16026
8,233016,380206,32747,156473,32038
8,349524,795847,49329,184885,48226
8,466032,1077215,65959,211969,64182
8,582540,1715051,83077,240824,80025
8,699048,1366618,99963,369555,96139
8,815556,1447319,116911,397803,112300
8,932064,1574253,134314,425719,128055
8,1048572,2781594,151169,555325,146092
9,116508,187558,16779,28350,16133
9,233016,810958,33308,56425,32186
9,349524,947177,50320,185102,48442
9,466032,841184,67086,213487,64516
9,582540,1195246,84201,342998,80882
9,699048,1313488,101021,371391,97182
9,815556,1798488,118103,399965,113022
9,932064,2066143,135058,424872,128410
9,1048572,2392136,151695,453494,144018
10,116508,285016,16718,28146,15903
10,233016,375028,33533,56458,32428
10,349524,792182,50472,185213,48405
10,466032,880412,66988,213516,64987
10,582540,1172048,83929,342092,80521
10,699048,1974883,101016,370951,97149
10,815556,1558164,118326,399304,113401
10,932064,1857988,135734,428364,129558
10,1048572,1742640,153150,455715,145679
11,116508,199440,16896,28389,16081
11,233016,476691,33768,157407,32353
11,349524,599390,50654,185664,48683
11,466032,863136,67646,214570,65145
11,582540,1061056,84773,243359,81380
11,699048,1288979,101759,272184,98196
11,815556,2148093,118488,401490,114763
11,932064,1548828,134223,529945,129629
11,1048572,2015696,150432,553811,144035
12,116508,429800,16802,28106,15891
12,233016,628311,33341,56055,31980
12,349524,685209,50629,185058,48153
12,466032,1067964,67318,213926,65958
12,582540,1671525,83330,342468,81018
12,699048,1504518,99090,369886,97452
12,815556,1901549,116892,400164,113930
12,932064,2129615,133775,529100,129561
12,1048572,1881143,151148,356852,145761
13,116508,192658,16746,28306,16107
13,233016,742596,33533,56921,32299
13,349524,711785,49936,185659,48627
13,466032,778701,67265,213588,64706
13,582540,942957,84018,243376,81334
13,699048,1517632,100589,371897,97701
13,815556,1572582,117519,401696,114655
13,932064,1556615,134393,429807,130777
13,1048572,1848965,150788,559554,146800
14,116508,198109,16687,28703,16180
14,233016,513330,33399,56557,32583
14,349524,583561,50229,84923,48565
14,466032,759717,66870,213330,64695
14,582540,959733,83791,343966,82024
14,699048,1261138,100010,371836,98612
14,815556,1512303,117231,400894,114928
14,932064,1704448,133914,432630,130873
14,1048572,2298547,151237,560408,147360
15,116508,303541,16770,129714,16269
15,233016,398342,33427,157733,32718
15,349524,613207,50401,187186,49320
15,466032,1226343,67278,221487,65488
15,582540,1112380,83710,344573,81821
15,699048,1643974,99913,272779,98836
15,815556,1840244,116836,402114,115399
15,932064,1673280,133264,532683,132333
15,1048572,1900090,149977,559229,145743
16,116508,449209,16640,28735,16067
16,233016,500183,33180,157958,32326
16,349524,700758,50113,191557,48592
16,466032,998398,66156,211699,63246
16,582540,1299093,82971,239766,79012
16,699048,1420080,99570,370231,96192
16,815556,1575312,113837,392029,108691
16,932064,1542191,124627,427184,128594
16,1048572,1986420,142107,556788,144456
17,116508,191339,15742,28293,15935
17,233016,397040,31623,56463,32114
17,349524,572265,47159,184778,48221
17,466032,895048,62966,213306,64262
17,582540,951253,78643,342284,80191
17,699048,1310110,93597,369118,95219
17,815556,1512660,108428,396937,111215
17,932064,1827838,125115,527036,127119
17,1048572,2538812,141020,453494,142805
18,116508,283968,15498,129042,15782
18,233016,362036,30906,156845,31767
18,349524,771601,46711,184444,47751
18,466032,1332975,62763,212959,63643
18,582540,1496658,78093,342069,79503
18,699048,1624911,94135,368368,95542
18,815556,1619152,111791,397376,111681
18,932064,1676896,127598,424949,127479
18,1048572,1714729,143399,450741,143250
19,116508,207475,15939,27808,15810
19,233016,556508,31493,55516,31828
19,349524,585364,47337,83274,47837
19,466032,764517,63362,312753,63685
19,582540,1410933,79098,239282,79431
19,699048,1195110,94967,367131,93804
19,815556,1455500,111570,395366,109473
19,932064,1579420,127650,422292,125206
19,1048572,1904898,143628,451512,140727
20,116508,179566,15835,128523,15544
20,233016,412543,31552,155812,31320
20,349524,697914,47440,184072,47027
20,466032,770739,62701,212525,62567
20,582540,1100766,78392,340383,78138
20,699048,1282417,94324,366734,93904
20,815556,1754725,110031,399383,111400
20,932064,2069039,126056,422735,127134
20,1048572,2063794,141769,450288,143076
21,116508,201169,15918,28335,15970
21,233016,387038,31484,155398,31659
21,349524,681988,47056,183885,47685
21,466032,1330369,62964,311694,63378
21,582540,1587325,78691,238673,79181
21,699048,1453618,94235,366560,95154
21,815556,1473774,110767,397791,111170
21,932064,1565939,128112,425192,127036
21,1048572,1875083,144008,453668,142878
22,116508,306392,15832,128392,15775
22,233016,386576,31732,55982,31681
22,349524,587693,47722,184251,47629
22,466032,1002117,63439,213097,63581
22,582540,1510442,79279,341974,79360
