1,116508,324001,15820,128429,15973
1,233016,394701,31703,56098,32203
1,349524,609296,47780,184640,47929
1,466032,906502,64138,212787,63658
1,582540,1124097,80167,238506,79256
1,699048,1769963,96074,367575,95219
1,815556,1548726,112115,397058,112609
1,932064,1787347,127964,426103,129800
1,1048572,2566991,145811,358425,148888
2,116508,314515,16310,28669,16418
2,233016,391189,32503,157025,32098
2,349524,908410,48812,185880,48925
2,466032,1243064,65119,213585,64223
2,582540,1228254,81614,241511,80258
2,699048,1708523,98011,369462,96460
2,815556,1548519,114823,398188,112638
2,932064,1852018,131075,427421,129324
2,1048572,2250370,148617,557072,146181
3,116508,195901,16396,28439,16129
3,233016,408062,32772,56765,32451
3,349524,615301,49245,185221,48802
3,466032,916921,65546,213844,64203
3,582540,1128782,82454,242772,80631
3,699048,1960627,98856,366700,95424
3,815556,1539098,115174,395607,111071
3,932064,2041986,131459,424617,128712
3,1048572,2138907,148195,452964,144858
4,116508,240594,16405,28114,15918
4,233016,803348,33006,56223,32116
4,349524,842896,49578,184677,48254
4,466032,927341,66470,214184,65684
4,582540,1023694,83210,241775,80276
4,699048,1428312,100253,269556,96399
4,815556,1926228,116772,397003,112379
4,932064,1725817,133135,427090,130074
4,1048572,2473638,150560,556277,146637
5,116508,309100,16651,128369,16016
5,233016,634986,33370,157617,32455
5,349524,588790,50136,185549,49339
5,466032,849676,66727,214003,64826
5,582540,1632970,83571,246170,84124
5,699048,1760734,100168,371355,96948
5,815556,1612015,116560,397632,112419
5,932064,2050199,133174,425017,128283
5,1048572,2297477,147605,555641,146402
6,116508,393289,16371,28356,16165
6,233016,392461,32760,157198,32675
6,349524,825288,49449,85131,48768
6,466032,919179,66017,213581,64857
6,582540,1133640,83013,242404,81056
6,699048,1660647,99130,371480,97452
6,815556,1837452,115999,398561,113986
6,932064,2157574,132457,528280,130263
6,1048572,2173847,148683,557615,147006
7,116508,208547,16517,28631,16221
7,233016,417103,32595,57100,32649
7,349524,1082656,49591,186134,149094
7,466032,808460,66343,214943,65478
7,582540,1232472,82573,243460,81936
7,699048,1331692,98828,271014,96872
7,815556,1443906,116248,400456,113040
7,932064,2178585,131892,422822,126810
7,1048572,2133410,148586,453262,143576
8,116508,323676,16232,28020,15965
8,233016,500560,32486,156366,32263
8,349524,716548,49036,184362,48288
