1,116508,203680,16014,28084,15962
1,233016,379991,31606,55986,32047
1,349524,685981,47520,84118,47833
1,466032,1435691,63990,212064,63532
1,582540,1508826,80427,238573,79135
1,699048,1607999,96427,266592,94995
1,815556,2263094,112485,397672,113705
1,932064,1579479,129058,425962,130375
1,1048572,1887904,146562,453558,144324
2,116508,285257,16314,128916,16137
2,233016,786862,32708,56084,32005
2,349524,1299626,48883,185042,48196
2,466032,1005349,65718,213102,64167
2,582540,1035984,81898,241782,80351
2,699048,1210816,99032,369746,96393
2,815556,1273741,115846,397707,112544
2,932064,1589551,131627,427630,129263
2,1048572,1678199,147773,456188,146036
3,116508,193465,16383,28398,16087
3,233016,374919,32820,56692,32396
3,349524,549019,49355,185683,48772
3,466032,867316,65418,213800,64131
3,582540,1038167,82084,242056,80274
3,699048,1227439,98563,368063,95127
3,815556,1384286,115156,394748,111177
3,932064,1479708,130677,424375,128359
3,1048572,2080840,147377,453711,144273
4,116508,190782,16384,128497,15906
4,233016,369492,32705,56088,31989
4,349524,555508,49602,184405,48186
4,466032,742305,66172,213522,64960
4,582540,1025762,82925,342231,80214
4,699048,2202172,99374,369506,96640
4,815556,1662196,116058,398086,112366
4,932064,2286569,132011,426586,129047
4,1048572,1798731,148826,555736,145822
5,116508,211110,16453,28450,16104
5,233016,475576,32998,56673,32384
5,349524,565556,49667,185659,48712
5,466032,1190850,66356,214110,65702
5,582540,1908964,82694,343153,80611
5,699048,1122267,100082,371166,96999
5,815556,1322893,115547,400285,112244
5,932064,1722164,131736,527098,130071
5,1048572,1788157,147635,556531,146250
6,116508,199904,16531,28397,16088
6,233016,469558,32966,157176,32401
6,349524,574728,49596,86707,50217
6,466032,844638,66209,314563,64812
6,582540,936023,82704,343229,81030
6,699048,1333105,99446,371827,97478
6,815556,1279485,116857,400008,113613
6,932064,1580169,132980,429684,130418
6,1048572,1775041,149264,558454,147810
7,116508,194625,16447,28632,16306
7,233016,363132,32917,157971,32849
7,349524,674430,49674,186712,49297
7,466032,866590,65952,214980,65433
7,582540,1456492,82410,243147,80523
7,699048,1237964,98935,371534,96878
7,815556,1815045,115567,399439,111086
7,932064,2165407,131950,526386,128155
7,1048572,1913030,147976,554078,144711
8,116508,460382,16579,28073,15947
8,233016,716776,32978,56069,31975
8,349524,582916,49802,184964,48133
