1,116508,188777,15737,28071,15943
1,233016,490998,31467,156335,32136
1,349524,565510,47580,184693,47970
1,466032,966310,64033,212860,63685
1,582540,1020744,79799,340995,79565
1,699048,1736117,96221,266756,95098
1,815556,1503338,111731,395375,111135
1,932064,1449055,128000,323776,128828
1,1048572,1866800,144720,554271,144773
2,116508,195263,16190,28060,15975
2,233016,566002,32330,157074,32058
2,349524,837639,48544,184477,48265
2,466032,1230989,65004,212650,64202
2,582540,1130459,81054,242393,81378
2,699048,1127089,97505,370600,96351
2,815556,1295080,113834,398697,112604
2,932064,1683726,130582,524986,128430
2,1048572,1815094,147404,557174,148081
3,116508,178750,16251,28414,16052
3,233016,365456,32186,156946,32615
3,349524,805603,48569,185534,49062
3,466032,740350,64590,213138,65205
3,582540,1214284,81145,343130,81235
3,699048,1592624,98617,370973,97374
3,815556,1299952,114760,405229,118067
3,932064,1769053,130527,426439,128352
3,1048572,2223879,147110,450852,142784
4,116508,192762,16328,27840,15726
4,233016,475300,32733,55461,31637
4,349524,558867,49138,184964,48894
4,466032,844006,65496,212410,64293
4,582540,931124,81495,240611,80304
4,699048,1231821,98321,369843,97528
4,815556,1734190,115072,397794,112483
4,932064,2266483,132430,427381,130133
4,1048572,1955252,149001,555559,144637
5,116508,201717,16402,28264,15950
5,233016,465348,33111,156847,32065
5,349524,580474,49660,185314,48355
5,466032,773810,66376,212543,64100
5,582540,1101825,83124,344175,82478
5,699048,1598002,99923,371190,97770
5,815556,2093788,115658,398760,114187
5,932064,1556073,131380,527525,130272
5,1048572,1904388,150476,557408,148013
6,116508,179471,16769,28433,16097
6,233016,371148,33231,157974,32836
6,349524,758842,49924,188427,50590
6,466032,854059,66548,314258,64647
6,582540,942658,83584,342472,80676
6,699048,1294750,100112,369362,96290
6,815556,1629517,116835,397477,112489
6,932064,1880574,132793,427381,130851
6,1048572,1896800,147961,456311,146486
7,116508,288914,16407,129063,16147
7,233016,626148,32981,157279,32457
7,349524,805377,49559,185248,48788
7,466032,734366,65957,214102,64896
7,582540,1125278,82665,242724,81137
7,699048,1328233,99331,271591,97449
7,815556,1610059,115913,400398,113855
7,932064,1611869,132307,528404,129723
7,1048572,2221194,148785,557882,148070
8,116508,186970,16513,129347,16218
8,233016,396544,32330,57101,33043
8,349524,671877,48710,185829,49599
8,466032,882585,64996,214779,65909
8,582540,1022889,81548,243392,82088
8,699048,1224201,99332,375944,101427
8,815556,1582169,115402,403191,116503
8,932064,1478228,130983,428031,129173
8,1048572,2498794,147726,551473,142736
9,116508,194672,16486,27843,15736
9,233016,369340,32702,55507,31653
9,349524,561539,49241,184198,47695
9,466032,858081,65292,211366,63410
9,582540,1035786,81753,341292,80548
9,699048,1323595,97997,369367,97526
9,815556,1504782,115033,398118,112487
9,932064,1897550,131922,426032,129895
9,1048572,1804882,148468,454895,144544
10,116508,379904,16422,28219,15908
10,233016,644484,33051,156346,32054
10,349524,560227,49590,185097,48460
10,466032,760388,66184,212649,64015
10,582540,1261818,83281,340802,80124
10,699048,1773712,99905,370316,97503
10,815556,1406493,116182,398799,113077
10,932064,1820564,131503,426676,130246
10,1048572,1991438,150404,455558,145735
11,116508,181730,16685,128850,16064
11,233016,474783,33344,56593,32359
11,349524,643624,50119,186219,49599
11,466032,891815,66701,213848,64489
11,582540,1037092,83793,343159,80753
11,699048,1223125,100412,369203,96259
11,815556,1397186,117525,397915,112400
11,932064,1575173,133337,426640,128964
11,1048572,2225261,148680,456244,147772
12,116508,180850,16676,128989,16138
12,233016,373608,33096,56447,32464
