1,116508,312451,15940,128448,15987
1,233016,420134,31578,156910,32131
1,349524,594911,47862,184920,47881
1,466032,1412366,63916,212558,63670
1,582540,1087499,80229,240277,79601
1,699048,1585157,96022,366792,95030
1,815556,1903286,112125,395630,110976
1,932064,2702488,127977,424135,128776
1,1048572,2252831,144503,554193,144677
2,116508,226441,16067,28075,15965
2,233016,406784,32342,156950,32079
2,349524,688856,48580,184762,48245
2,466032,777635,64851,212796,64163
2,582540,1011082,81361,341950,81325
2,699048,1299526,97380,370117,96397
2,815556,1518568,113840,397291,112802
2,932064,2008970,130931,426035,128516
2,1048572,1961668,147309,555078,145465
3,116508,182536,16278,28386,16084
3,233016,405375,32828,56566,32310
3,349524,700680,49124,185886,48619
3,466032,949136,65926,213303,64630
3,582540,1477773,82269,242506,81113
3,699048,1292438,98911,371104,97405
3,815556,1491003,115296,399390,112598
3,932064,1885774,132043,428027,128576
3,1048572,2346630,148134,451213,142569
4,116508,187347,16493,128607,15746
4,233016,388297,32883,55533,31652
4,349524,601720,49676,183649,47702
4,466032,901699,66189,212492,63831
4,582540,1468383,81341,342008,81601
4,699048,1338817,98519,369177,96541
4,815556,2209099,115613,398123,112501
4,932064,2371047,132636,427556,130149
4,1048572,2611425,149604,454696,145288
5,116508,343282,16671,128989,15962
5,233016,405749,33144,157204,32125
5,349524,716970,49722,185107,48268
5,466032,1300247,66443,212576,64182
5,582540,1110569,82953,241028,80176
5,699048,1182874,99393,370855,96842
5,815556,1485935,115539,399017,113264
5,932064,1998676,132164,427301,129610
5,1048572,1950946,148883,555818,145883
6,116508,196316,16523,28438,16120
6,233016,406710,33091,158006,33204
6,349524,683017,49909,185691,48568
6,466032,805879,66697,213965,64517
6,582540,989681,83435,240449,80391
6,699048,1196726,99199,268749,96334
6,815556,2004997,116214,397272,112381
6,932064,1677305,130478,429961,132062
6,1048572,2081213,147262,455402,145878
7,116508,201870,16449,129158,16132
7,233016,416299,32737,157389,32405
7,349524,595476,49421,185520,48755
7,466032,802821,66109,213377,64838
7,582540,1098128,82076,243092,81152
7,699048,1229979,98936,271317,97464
7,815556,2165947,115551,399197,113592
7,932064,2125843,132254,528965,129708
7,1048572,2306966,148598,558249,148274
8,116508,466980,16411,28651,16217
8,233016,594665,32840,157245,32629
8,349524,703151,49350,186169,49030
8,466032,884980,66046,214699,65792
8,582540,1656607,82767,344155,81919
8,699048,1754642,99471,273641,99765
8,815556,1468346,115713,400648,113177
8,932064,1610145,132146,428837,129076
8,1048572,2002422,148241,450927,142738
9,116508,182070,16420,27855,15744
9,233016,405326,32934,155655,31699
9,349524,596476,49507,184454,48345
9,466032,903312,65418,212661,64416
9,582540,1085515,81679,240317,80398
9,699048,1189239,98628,368487,96437
9,815556,1511120,115652,297255,112377
9,932064,1592920,132138,426131,128372
9,1048572,2524044,149882,454188,144326
10,116508,207208,16656,28278,15939
10,233016,387708,33242,156502,32124
10,349524,596430,49890,184660,48218
10,466032,921301,66525,213002,64116
10,582540,1197138,83496,240527,80168
10,699048,1181521,99942,370624,96908
10,815556,1503413,116701,398268,113111
10,932064,2391886,133962,426719,129623
10,1048572,1767067,150430,457142,147817
11,116508,186016,16767,29282,16773
11,233016,401689,33426,157561,32273
11,349524,896863,50369,186093,48542
11,466032,777771,67166,213506,64579
11,582540,1000515,83940,240561,80167
11,699048,1221907,100611,369205,96135
11,815556,1639894,117460,398950,113858
11,932064,1916847,132263,426955,129907
11,1048572,1879557,149974,556241,145829
12,116508,188590,16719,128465,16101
12,233016,404703,33418,56652,32394
12,349524,695187,50012,85104,48725
12,466032,811403,67110,214515,65766
12,582540,1003415,83637,343070,81114
12,699048,1197756,100681,371588,97417
12,815556,1379074,117637,399795,113518
12,932064,1766545,134587,528670,131432
12,1048572,2204914,151717,557571,148056
13,116508,183737,16670,28618,16210
13,233016,417865,33452,57072,32601
13,349524,715101,50287,85646,49010
13,466032,1003061,67539,214750,65449
13,582540,975753,84438,343983,81833
13,699048,1304214,101654,373116,99562
13,815556,1477212,118314,400859,113691
13,932064,2519016,135864,425229,128611
13,1048572,2359010,152509,453789,144395
14,116508,196883,16937,28522,16349
14,233016,511988,33883,156979,32022
14,349524,684935,51093,184842,48465
14,466032,908216,66604,213412,64951
14,582540,1692267,83450,242190,82145
14,699048,1187824,101074,270580,97287
14,815556,1597185,118402,399288,113730
14,932064,2140450,135108,428384,129837
14,1048572,2073224,152889,556732,145894
15,116508,194978,16934,28331,16137
15,233016,408122,33826,156723,32351
15,349524,599568,50928,185811,48689
15,466032,812328,67982,214037,64834
15,582540,1058945,84884,243489,82153
15,699048,1205753,100832,271342,97886
15,815556,1372584,118018,401473,114431
15,932064,1792711,134706,429606,131036
15,1048572,2076795,151531,559209,146809
16,116508,201223,16942,128814,16222
16,233016,398492,33868,57254,32625
16,349524,683391,51146,85973,49044
16,466032,802585,67812,214500,65215
16,582540,1088980,84375,343417,81050
16,699048,1181461,100829,371365,98476
16,815556,1477020,116968,401184,114182
16,932064,2215146,131296,530019,132742
16,1048572,1776535,149310,558001,147259
17,116508,192761,16646,28756,16514
17,233016,853394,33275,157850,32715
17,349524,613119,50488,186159,49241
17,466032,789127,66049,315940,65545
17,582540,985757,83054,244034,82020
