1,116508,444513,16113,128678,15947
1,233016,571276,31637,56004,32079
1,349524,603744,47831,184981,47871
1,466032,790088,64250,212045,63628
1,582540,1085640,80725,341466,79484
1,699048,1182991,96491,367336,94961
1,815556,1468362,112828,398740,113882
1,932064,2410676,129659,424983,127537
1,1048572,1891527,146963,554772,144357
2,116508,210187,16243,28148,15946
2,233016,466859,32721,157022,32046
2,349524,1070824,49088,184559,48261
2,466032,842862,65493,212286,64094
2,582540,1102800,81910,341941,80186
2,699048,1272705,98503,369577,96266
2,815556,1376136,114931,397962,112577
2,932064,1688163,131220,429564,131394
2,1048572,2392607,148237,455130,145345
3,116508,215504,16393,28375,16030
3,233016,388310,32950,157089,32273
3,349524,707430,49701,185469,48762
3,466032,1192134,65565,213552,64839
3,582540,1655163,82123,343495,81139
3,699048,1283644,98376,371249,96302
3,815556,1389775,114933,399870,112527
3,932064,1890540,130653,523429,126638
3,1048572,2119666,146964,553393,143414
4,116508,212567,16062,128667,15976
4,233016,401207,32345,55966,32118
4,349524,674077,48851,184338,48299
4,466032,1380924,65205,212680,64377
4,582540,983021,82198,240406,80039
4,699048,1196410,99090,269746,97528
4,815556,1471879,115516,398589,112603
4,932064,1592029,132320,424303,128642
4,1048572,3085407,148957,453703,144323
5,116508,201210,16605,128710,15901
5,233016,403155,32929,156638,32023
5,349524,593259,49458,184954,48518
5,466032,1239332,65393,314700,64537
5,582540,1022158,82674,341597,80603
5,699048,1413124,99169,370194,97165
5,815556,1385472,115865,299914,115195
5,932064,1765457,132359,527882,129053
5,1048572,1907586,149277,554277,144171
6,116508,408925,16387,128575,15904
6,233016,580630,32994,56168,32057
6,349524,598255,49503,184341,48151
6,466032,804649,66071,214987,65604
6,582540,1629289,82648,243277,80611
6,699048,1512804,99106,370796,96840
6,815556,1486301,116189,399066,113624
6,932064,1868369,133009,529218,131203
6,1048572,2071510,149602,557441,145944
7,116508,220327,16625,28550,16108
7,233016,488961,33270,157248,32427
7,349524,713066,49701,185321,48712
7,466032,797457,66393,213364,64771
7,582540,1224949,82945,343521,81099
7,699048,1181852,99668,272160,97894
7,815556,1458064,116533,401070,114305
7,932064,1571828,132509,429998,131093
7,1048572,2039510,148921,557970,145733
8,116508,523191,16467,28486,15993
8,233016,833649,32823,56867,32188
8,349524,786889,49774,185920,48518
8,466032,1020060,65833,212283,63551
8,582540,1313704,82227,339784,79134
8,699048,1336112,98935,267276,95044
8,815556,1417211,114445,396623,112908
8,932064,1799383,131906,525203,128365
8,1048572,1958287,149388,453909,144054
9,116508,293297,16516,28421,16301
9,233016,399443,33436,158122,32750
9,349524,588473,49970,84558,48196
9,466032,788877,66759,212902,64146
9,582540,1342862,83565,241138,80096
9,699048,1538209,100388,368610,96062
9,815556,1372211,117213,398621,113829
9,932064,1540525,133734,427388,128941
9,1048572,2287138,150763,455644,145659
10,116508,312402,16698,28406,16092
10,233016,394374,33441,157126,32348
10,349524,604405,50573,185842,48655
10,466032,803282,66838,216150,65638
10,582540,1103562,84116,242422,80681
10,699048,1829188,101408,270831,96808
10,815556,1415892,117935,396914,112230
10,932064,1773758,134934,527357,129858
10,1048572,1778501,152074,455719,145091
11,116508,406743,17006,28331,16013
11,233016,807562,33621,56478,32452
11,349524,701264,50899,185862,48641
11,466032,767915,67853,213310,64660
11,582540,1441964,84847,242597,80908
11,699048,1221649,101970,271021,97329
11,815556,1461766,119081,400003,113568
11,932064,1597176,135258,427560,129574
11,1048572,2200214,152542,457521,146667
12,116508,202994,16942,28626,16194
12,233016,407461,34031,157738,32552
12,349524,590358,50811,186275,48965
12,466032,789388,67512,214474,65595
12,582540,1448187,84425,243565,81781
12,699048,1433113,101836,371547,98151
12,815556,1700775,118182,400630,113401
12,932064,2292774,135068,424911,128132
12,1048572,2137912,151814,454404,146113
13,116508,219002,16827,28111,15884
13,233016,391936,32996,157025,32367
13,349524,601938,49677,185764,48825
13,466032,793130,65797,215052,65878
13,582540,990047,82703,241817,81228
13,699048,1398627,100221,371591,97209
13,815556,1688599,117322,401385,115539
13,932064,1591151,133917,428152,129810
13,1048572,1756815,151238,556254,145776
14,116508,207686,16736,128704,16097
14,233016,411108,33585,56657,32379
14,349524,600938,50410,185942,48671
14,466032,1534164,66924,214486,65195
14,582540,989313,82930,243584,81468
14,699048,1687441,100469,372039,97863
14,815556,1435333,117231,400625,114719
14,932064,1646567,133840,429620,130286
14,1048572,2406077,151466,458359,146739
15,116508,212384,16872,28698,16185
15,233016,394322,33454,157070,32583
15,349524,600346,50438,185166,48610
15,466032,797223,66963,214138,64771
15,582540,1069813,83286,243275,81881
15,699048,1724105,100392,271443,97735
15,815556,1467571,116888,400341,115054
15,932064,1817114,134283,431649,133237
15,1048572,2270758,150982,560403,147361
16,116508,315133,16662,28748,16252
16,233016,384001,33513,159991,32733
16,349524,566849,50538,86192,49242
16,466032,780675,67091,214999,65432
16,582540,1016389,83804,343306,81687
16,699048,1201360,100802,373141,99606
16,815556,1371817,116973,402463,115374
16,932064,1858615,133950,432299,132391
16,1048572,1882172,149946,463869,152195
17,116508,204612,16796,28982,16448
17,233016,396458,32840,157311,32420
17,349524,611419,49815,186214,48717
17,466032,889168,66400,214593,64715
17,582540,1141086,83021,339836,79304
17,699048,1665239,99802,367636,94866
17,815556,1440730,115809,397044,112402
17,932064,2065369,131094,424747,128430
17,1048572,1964100,140590,552120,142689
18,116508,393182,15699,28297,15943
18,233016,762416,31274,156795,32138
18,349524,591706,47200,185019,48586
18,466032,783448,63352,212212,64653
18,582540,1173039,78984,240515,80655
18,699048,1189881,94826,268899,96986
18,815556,1797934,110767,397436,113368
18,932064,1587535,124736,425340,126997
18,1048572,2167590,140799,452990,142769
19,116508,307014,15690,128210,15776
19,233016,403475,31031,156499,31728
19,349524,590263,46379,184580,47685
19,466032,813308,62120,212520,63364
19,582540,990222,78370,240358,79351
19,699048,1494003,93454,368852,95281
19,815556,1589662,108948,401965,111427
19,932064,1589593,124513,423813,127683
19,1048572,2151126,142629,452948,143334
20,116508,199248,15901,28116,15825
20,233016,392056,31573,156115,31814
20,349524,592231,47628,184176,47846
20,466032,800793,63388,211990,63675
20,582540,1396349,79606,341071,79517
20,699048,1173529,95039,367186,95513
20,815556,2069955,110574,394962,111502
20,932064,1907587,126501,523091,127234
20,1048572,1761470,142760,450079,140574
21,116508,212045,15881,27812,15546
21,233016,420719,31888,156253,31254
21,349524,920144,47714,183522,46903
21,466032,877595,63944,211362,62585
21,582540,965995,79736,239221,78204
21,699048,1513406,95686,366791,93692
21,815556,1710867,110891,395512,109559
21,932064,1839749,125941,523083,125069
21,1048572,2251063,142064,450414,140764
22,116508,315520,15819,27842,15537
22,233016,393002,31440,155903,31248
22,349524,610749,47197,183543,47213
22,466032,769372,62620,211729,62572
22,582540,995500,78251,340259,78195
22,699048,1267482,93764,267241,93870
22,815556,1403647,109603,394339,109383
22,932064,1782575,125570,421823,127135
22,1048572,1869491,141574,449895,142972
23,116508,318618,15949,27785,15797
23,233016,750796,31422,55376,31759
23,349524,710740,47330,183292,47736
23,466032,897580,62932,212180,64218
23,582540,986053,79002,240245,79460
23,699048,1303563,94993,266160,95151
23,815556,1588922,111099,293826,111221
23,932064,2902780,126404,424753,127028
23,1048572,2342192,142436,553345,142869
24,116508,204912,15773,28090,15771
24,233016,402737,31342,56100,31737
24,349524,592772,47510,184621,47711
24,466032,1526008,63213,212394,63462
24,582540,979926,79372,240228,79200
24,699048,1390667,95886,268054,95155
24,815556,1488492,112356,396287,111235
24,932064,1651476,127866,423784,127026
24,1048572,2668621,243039,549850,142237
25,116508,282157,15806,27732,15776
25,233016,605053,31404,155186,31584
25,349524,674196,47104,183324,47503
25,466032,1010430,63011,210973,63211
25,582540,1089422,78754,238548,78928
25,699048,1500243,94607,366930,94810
25,815556,1577301,111092,395657,109497
25,932064,1864506,126442,423315,124862
25,1048572,2057130,142170,551251,140622
26,116508,212717,15723,127890,15467
26,233016,398415,31495,155927,31216
26,349524,604649,47231,183475,46903
26,466032,798831,63105,211865,62773
26,582540,1632284,78715,239346,78023
26,699048,1180844,94876,367541,93683
26,815556,1566400,110735,396063,109548
26,932064,1656294,126150,328520,124962
26,1048572,2781041,142025,450777,140654
27,116508,198503,15736,27835,15528
27,233016,397466,31482,155986,31227
27,349524,867343,47240,83336,46961
27,466032,1390337,62637,211760,62531
27,582540,1614113,77863,338975,78122
27,699048,1284018,93230,366712,93838
27,815556,1458617,108815,395635,109525
27,932064,1585064,124507,419797,125448
27,1048572,2177475,142321,448058,141197
28,116508,308065,16058,127575,15561
28,233016,397352,31440,156619,31684
28,349524,853277,47252,182932,47200
28,466032,992603,62883,209772,62737
28,582540,1002448,78981,237911,78459
28,699048,1291726,95054,365387,94194
28,815556,1482960,111072,393218,110033
28,932064,1896023,126882,420478,125570
28,1048572,2046906,142696,450412,140985
29,116508,210997,15831,27778,15556
29,233016,388979,31484,155784,31318
29,349524,813128,47359,183754,47078
29,466032,969730,62899,210684,62562
29,582540,1291155,78831,339235,78271
29,699048,1258264,94839,266375,94042
29,815556,1356121,110324,394981,109714
29,932064,1592943,125892,422713,125193
29,1048572,2454012,142255,449464,140798
30,116508,417809,15762,27715,15525
30,233016,842077,31648,155536,31334
30,349524,1025452,47477,183825,47197
30,466032,881671,63429,210709,62695
30,582540,1513356,79349,238456,78432
30,699048,1597194,95030,266797,94300
30,815556,1469139,111619,395409,109614
30,932064,1627013,126299,422681,125047
30,1048572,2251402,142332,550827,140734
31,116508,217078,15749,127910,15546
31,233016,400597,31398,55457,31265
31,349524,1183440,47507,83380,47109
31,466032,1405820,62984,211197,62581
31,582540,1521733,79270,338996,78231
31,699048,1298942,95051,367095,93931
31,815556,1606260,110702,394713,109696
31,932064,1893152,126447,423139,125109
31,1048572,2082708,141746,450749,140909
32,116508,198344,15603,27860,15561
32,233016,506219,31370,55432,31257
32,349524,604908,47343,183785,47051
32,466032,794738,62947,211422,62643
32,582540,1080613,78854,239356,78151
32,699048,1391000,95527,266739,93948
32,815556,1395421,111323,394674,109707
32,932064,2231580,126917,422703,125160
32,1048572,1858206,143045,449851,140810
33,116508,218968,15961,27750,15551
33,233016,401536,31995,55278,31279
33,349524,696715,47907,183759,47065
33,466032,1365723,63878,211039,62585
33,582540,1408328,79671,238608,78257
33,699048,1562836,95983,368743,95100
33,815556,2011963,109643,396971,110968
33,932064,1583025,125106,424401,126715
33,1048572,1881588,140947,452309,142237
34,116508,205276,15633,128284,15703
34,233016,387220,31676,55045,31633
34,349524,616726,47978,185996,48672
34,466032,778449,63566,210308,63278
34,582540,1418051,79120,338581,79051
34,699048,1173806,95303,371798,97196
34,815556,1466615,112344,396450,111169
34,932064,1689045,129901,423246,126721
34,1048572,1981076,140598,449552,141089
35,116508,202598,15641,27657,15569
35,233016,422999,31122,156483,31308
35,349524,791746,47277,183570,47170
35,466032,804713,62913,210787,62795
35,582540,1073487,78722,339403,78514
35,699048,1177672,94109,367579,94189
35,815556,1372727,110109,398590,110061
35,932064,2033820,125894,422928,125302
35,1048572,2343657,141618,450197,141027
36,116508,199605,15824,27807,15540
36,233016,417359,31384,157542,31283
36,349524,704775,47283,186177,47125
36,466032,1127781,63214,210347,62752
36,582540,1089150,77758,239336,78110
36,699048,2470162,94418,266947,93924
36,815556,1820307,110546,396150,109705
36,932064,2015537,126064,422369,125272
36,1048572,2059639,141742,551499,140963
37,116508,203250,15888,27893,15573
37,233016,502946,31782,155630,31329
37,349524,596360,47213,183702,47021
37,466032,909271,62969,312408,62611
37,582540,1823588,78844,339750,78106
37,699048,1475497,93946,267144,93789
37,815556,1475883,108907,395804,109637
37,932064,1581241,123946,423858,125781
37,1048572,1992966,140622,449963,141032
38,116508,322365,15350,27760,15553
38,233016,391143,31411,156040,31346
38,349524,590705,46702,184041,47143
38,466032,815194,63378,210570,62915
